name,platform,system_type,agent_type,asset_owner,visible_name,auth_scan_status,last_discovered_time,logged_user_time,logged_in_user,asset_logon_user,asset_logon_time,auto_update,cred_id,snmp_cred_id,os_name,os_model,os_full_name,os_version,os_build,os_patches,os_install_date,os_autoupdate,os_vendor,snmp_info,codename,ip,ip_extra,asset_type,is_firewall,domain,kernel,unique_id,host_name,architecture,cpu_core,discovered,icon,status,hardware_model,importance,serial_number,mac,manufacturer,physical_memory,uptime,asset_category,last_reset_time,is_deprecated,deprecated_time,discovered_protocols,custom_profile_id,tags,manual_tags,agent_id,company_id,tenantid,id,created,updated,discoverysettings_id,last_ping_time,scan_status,ad_check,configuration_id,install_required_patches,full_os_build,finger_print,is_allowed,is_oval,asset_id,company_id__1,tenantid__1,vul_id,name__1,description,severity,base_score,exploitability_score,impact_score,epss_score,fix,url,problem_group_id,evidence,is_confirmed,is_suppressed,id__1,created__1,updated__1,suppressed_till,is_remediated,remediated_on
DESKTOP-SI6HCLS,windows,,LIGHTWEIGHT,,,,2025-01-23 09:57:43.104389,,,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049621"", ""5045936"", ""5000736"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5049981"", ""5046823"", ""5050388"", ""5001405"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1736144322,Good,,[],Microsoft Windows 10 Pro,10.0.1.87,,discovered,False,,10.0.19041.5369,"[""desktop-si6hcls"", ""756a4d56-abd0-6f1b-a252-5bbdf54bfafc"", ""vmware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc"", ""00:0c:29:4b:fa:fc"", ""desktop-si6hcls""]",DESKTOP-SI6HCLS,64-bit,3,2025-01-22 06:42:56.567237,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc,00:0c:29:4b:fa:fc,,4349493248,649,,,False,,[],,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['NOTAGS'], 'compatible': ['100'], 'Scan Status': ['Not Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz']}",{},3951,9615,241996091870937089,39315,2025-01-22 06:42:56.567237,2025-01-23 09:57:43.104389,,2025-01-23 09:57:43.104389,True,WorkGroup,,,19045.5371,{},True,False,39315,9615,241996091870937089,CVE-2020-0549,Fill Buffer Stale Data Propagator,Cleanup errors in some data cache evictions for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00082,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Fill Buffer Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,97717,2025-01-22 06:43:00.321450,2025-01-22 06:43:00.321450,,False,
DESKTOP-SI6HCLS,windows,,LIGHTWEIGHT,,,,2025-01-23 09:57:43.104389,,,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049621"", ""5045936"", ""5000736"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5049981"", ""5046823"", ""5050388"", ""5001405"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1736144322,Good,,[],Microsoft Windows 10 Pro,10.0.1.87,,discovered,False,,10.0.19041.5369,"[""desktop-si6hcls"", ""756a4d56-abd0-6f1b-a252-5bbdf54bfafc"", ""vmware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc"", ""00:0c:29:4b:fa:fc"", ""desktop-si6hcls""]",DESKTOP-SI6HCLS,64-bit,3,2025-01-22 06:42:56.567237,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc,00:0c:29:4b:fa:fc,,4349493248,649,,,False,,[],,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['NOTAGS'], 'compatible': ['100'], 'Scan Status': ['Not Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz']}",{},3951,9615,241996091870937089,39315,2025-01-22 06:42:56.567237,2025-01-23 09:57:43.104389,,2025-01-23 09:57:43.104389,True,WorkGroup,,,19045.5371,{},True,False,39315,9615,241996091870937089,CVE-2022-21123,Primary Stale Data Propagator,Incomplete cleanup of multi-core shared buffers for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,97718,2025-01-22 06:43:00.321455,2025-01-22 06:43:00.321455,,False,
DESKTOP-SI6HCLS,windows,,LIGHTWEIGHT,,,,2025-01-23 09:57:43.104389,,,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049621"", ""5045936"", ""5000736"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5049981"", ""5046823"", ""5050388"", ""5001405"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1736144322,Good,,[],Microsoft Windows 10 Pro,10.0.1.87,,discovered,False,,10.0.19041.5369,"[""desktop-si6hcls"", ""756a4d56-abd0-6f1b-a252-5bbdf54bfafc"", ""vmware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc"", ""00:0c:29:4b:fa:fc"", ""desktop-si6hcls""]",DESKTOP-SI6HCLS,64-bit,3,2025-01-22 06:42:56.567237,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc,00:0c:29:4b:fa:fc,,4349493248,649,,,False,,[],,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['NOTAGS'], 'compatible': ['100'], 'Scan Status': ['Not Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz']}",{},3951,9615,241996091870937089,39315,2025-01-22 06:42:56.567237,2025-01-23 09:57:43.104389,,2025-01-23 09:57:43.104389,True,WorkGroup,,,19045.5371,{},True,False,39315,9615,241996091870937089,CVE-2022-21125,Primary Stale Data Propagator,Incomplete cleanup of microarchitectural fill buffers on some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00059,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,97719,2025-01-22 06:43:00.321461,2025-01-22 06:43:00.321461,,False,
DESKTOP-SI6HCLS,windows,,LIGHTWEIGHT,,,,2025-01-23 09:57:43.104389,,,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049621"", ""5045936"", ""5000736"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5049981"", ""5046823"", ""5050388"", ""5001405"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1736144322,Good,,[],Microsoft Windows 10 Pro,10.0.1.87,,discovered,False,,10.0.19041.5369,"[""desktop-si6hcls"", ""756a4d56-abd0-6f1b-a252-5bbdf54bfafc"", ""vmware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc"", ""00:0c:29:4b:fa:fc"", ""desktop-si6hcls""]",DESKTOP-SI6HCLS,64-bit,3,2025-01-22 06:42:56.567237,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc,00:0c:29:4b:fa:fc,,4349493248,649,,,False,,[],,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['NOTAGS'], 'compatible': ['100'], 'Scan Status': ['Not Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz']}",{},3951,9615,241996091870937089,39315,2025-01-22 06:42:56.567237,2025-01-23 09:57:43.104389,,2025-01-23 09:57:43.104389,True,WorkGroup,,,19045.5371,{},True,False,39315,9615,241996091870937089,CVE-2022-21166,Primary Stale Data Propagator,Incomplete cleanup in specific special register write operations for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,97720,2025-01-22 06:43:00.321465,2025-01-22 06:43:00.321465,,False,
DESKTOP-261DKMI,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:08:33.136544,1737704001,Hash,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049613"", ""5015684"", ""5033052"", ""5049981"", ""5014032"", ""5025315"", ""5046823"", ""5050388"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1736227690,Good,,{},Microsoft Windows 10 Pro,10.0.1.15,,discovered,False,,10.0.19041.2965,"[""desktop-261dkmi"", ""00:0c:29:7a:7b:4c""]",DESKTOP-261DKMI,64-bit,3,2025-01-24 06:05:42.096807,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d 39 29 c6 fa 31 a7-7c 05 e3 50 93 7a 7b 4c,00:0c:29:7a:7b:4c,"VMware, Inc.",4294967296,87204,,2025-01-24 06:05:45.920216,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['Workstation'], 'compatible': ['100'], 'Scan Status': ['Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz'], 'Windows11Compatible': ['false']}",{},4028,9648,241996091870937089,39998,2025-01-24 06:05:42.096807,2025-01-24 08:08:33.136544,,2025-01-24 08:08:33.136544,True,WorkGroup,,"[""KB5011048""]",19045.2965,{},True,False,39998,9648,241996091870937089,UNQUOTED-SERVICE-PATH-DETECTED,unquoted service path,A service whose executable path contains spaces and is not enclosed within quotes,High,7.8,7.8,7.8,0.0,Make sure that any services that have a space in their path are enclosed in quotes,https://isgovern.com/blog/how-to-fix-the-windows-unquoted-service-path-vulnerability/,2,c:\\program files\\sonicwall\\client protection service\\swclientprotectionservice.exe,True,False,98419,2025-01-24 07:08:43.070215,2025-01-24 07:08:43.070215,,False,
WIN-49UKSG837PV,windows,,PROBE,,,True,2025-01-23 18:43:06.944075,,,,,,,,Microsoft Windows Server 2019 Standard,,,10.0.17763,17763,"[""5049608"", ""4512577"", ""4577586"", ""4589208"", ""5012170"", ""4512578"", ""5050110"", ""4052623"", ""890830"", ""5050182"", ""2267602""]",1737525817,Error,,{},Microsoft Windows Server 2019 Standard,10.0.0.244,,discovered,False,,10.0.17763.737,"[""win-49uksg837pv"", ""be:cf:df:b5:63:ab""]",WIN-49UKSG837PV,64-bit,2,2025-01-23 18:37:31.407585,windows.svg,True,"Standard PC (i440FX + PIIX, 1996)",25,,be:cf:df:b5:63:ab,QEMU,2147483648,106810,,2025-01-23 18:37:35.664111,False,,"[{""status"": true, ""protocol"": ""SMB"", ""credential_id"": ""39536""}, {""status"": true, ""protocol"": ""NMAP"", ""credential_id"": ""39536""}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Server'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},3934,9610,241996091870937089,39863,2025-01-23 18:37:31.407585,2025-01-23 18:43:06.944075,,2025-01-23 18:43:06.944075,True,Domain Joined,,,17763.737,{},True,False,39863,9610,241996091870937089,CVE-2018-3639,Speculative Store Bypass,"Systems with microprocessors utilizing speculative execution and speculative execution of memory reads before the addresses of all prior memory writes are known may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis, aka Speculative Store Bypass (SSB), Variant 4.",Medium,5.5,1.8,3.6,0.00771,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Speculative Store Bypass\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to speculative store bypass: True\nWindows OS support for speculative store bypass disable is present: True\nWindows OS support for speculative store bypass disable is enabled system-wide: False,True,False,98241,2025-01-23 18:37:39.682378,2025-01-23 18:37:39.682379,,False,
DESKTOP-SI6HCLS,windows,,LIGHTWEIGHT,,,,2025-01-23 09:57:43.104389,,,,,,,,Microsoft Windows 10 Pro,,,10.0.19045,19045,"[""5049621"", ""5045936"", ""5000736"", ""5011048"", ""5015684"", ""5020683"", ""5033052"", ""5049981"", ""5046823"", ""5050388"", ""5001405"", ""4052623"", ""5001716"", ""890830"", ""5050188"", ""2267602"", ""4023057""]",1736144322,Good,,[],Microsoft Windows 10 Pro,10.0.1.87,,discovered,False,,10.0.19041.5369,"[""desktop-si6hcls"", ""756a4d56-abd0-6f1b-a252-5bbdf54bfafc"", ""vmware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc"", ""00:0c:29:4b:fa:fc"", ""desktop-si6hcls""]",DESKTOP-SI6HCLS,64-bit,3,2025-01-22 06:42:56.567237,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d 6a 75 d0 ab 1b 6f-a2 52 5b bd f5 4b fa fc,00:0c:29:4b:fa:fc,,4349493248,649,,,False,,[],,"{'hem': ['hem'], 'key2': ['val3'], 'test2': ['6'], 'TagXYZ': ['TagXYZValue'], 'Asset Type': ['NOTAGS'], 'compatible': ['100'], 'Scan Status': ['Not Scanned'], 'zzzzzzzzzzzzzzz': ['zzzzzzzzzzzzzzz']}",{},3951,9615,241996091870937089,39315,2025-01-22 06:42:56.567237,2025-01-23 09:57:43.104389,,2025-01-23 09:57:43.104389,True,WorkGroup,,,19045.5371,{},True,False,39315,9615,241996091870937089,CVE-2013-3900,WinVerifyTrust Signature Validation Vulnerability,WinVerifyTrust Signature Validation Vulnerability,High,7.4,7.4,7.4,0.23734,Add WinVerifyTrust Signature,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2013-3900,2,"Registry key : 'HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Cryptography\Wintrust\Config\EnableCertPaddingCheck' , Value : None",True,True,98127,2025-01-23 09:57:45.710217,2025-01-23 09:57:45.710217,2123-12-30 00:00:00,False,
WIN-B4FGOT8OSFM,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:43:35.590117,1737694302,Administrator,,,,,,Microsoft Windows Server 2022 Standard Evaluation,,,10.0.20348,20348,"[""5041948"", ""5048654"", ""5043167"", ""5044414"", ""4052623"", ""5042349"", ""890830"", ""2267602""]",1719405545,Error,,{},Microsoft Windows Server 2022 Standard Evaluation,10.0.0.211,,discovered,False,,10.0.20348.2965,"[""win-b4fgot8osfm"", ""vmware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f"", ""a2d74d56-f846-eff6-e0b9-52487a2c9c5f"", ""00:0c:29:2c:9c:5f""]",WIN-B4FGOT8OSFM.bananna.com,64-bit,4,2025-01-23 07:24:35.292007,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f,00:0c:29:2c:9c:5f,"VMware, Inc.",6077546496,93988,,2025-01-23 07:24:37.791358,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Server'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},4021,9549,241996091870937089,39458,2025-01-23 07:24:35.292007,2025-01-24 08:43:35.590117,,2025-01-24 08:43:35.590117,True,Domain Controller,,,20348.2966,{},True,False,39458,9549,241996091870937089,CVE-2020-0550,Shared Buffers Data Read,Improper data forwarding in some data cache for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access. The list of affected products is provided in intel-sa-00330: https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00330.html,Medium,5.6,1.1,4.0,0.00044,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Shared Buffers Data Read\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,98067,2025-01-23 07:24:39.890358,2025-01-23 07:24:39.890358,,False,
WIN-B4FGOT8OSFM,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:43:35.590117,1737694302,Administrator,,,,,,Microsoft Windows Server 2022 Standard Evaluation,,,10.0.20348,20348,"[""5041948"", ""5048654"", ""5043167"", ""5044414"", ""4052623"", ""5042349"", ""890830"", ""2267602""]",1719405545,Error,,{},Microsoft Windows Server 2022 Standard Evaluation,10.0.0.211,,discovered,False,,10.0.20348.2965,"[""win-b4fgot8osfm"", ""vmware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f"", ""a2d74d56-f846-eff6-e0b9-52487a2c9c5f"", ""00:0c:29:2c:9c:5f""]",WIN-B4FGOT8OSFM.bananna.com,64-bit,4,2025-01-23 07:24:35.292007,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f,00:0c:29:2c:9c:5f,"VMware, Inc.",6077546496,93988,,2025-01-23 07:24:37.791358,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Server'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},4021,9549,241996091870937089,39458,2025-01-23 07:24:35.292007,2025-01-24 08:43:35.590117,,2025-01-24 08:43:35.590117,True,Domain Controller,,,20348.2966,{},True,False,39458,9549,241996091870937089,CVE-2020-0549,Fill Buffer Stale Data Propagator,Cleanup errors in some data cache evictions for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00082,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Fill Buffer Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,98068,2025-01-23 07:24:39.890362,2025-01-23 07:24:39.890362,,False,
WIN-B4FGOT8OSFM,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:43:35.590117,1737694302,Administrator,,,,,,Microsoft Windows Server 2022 Standard Evaluation,,,10.0.20348,20348,"[""5041948"", ""5048654"", ""5043167"", ""5044414"", ""4052623"", ""5042349"", ""890830"", ""2267602""]",1719405545,Error,,{},Microsoft Windows Server 2022 Standard Evaluation,10.0.0.211,,discovered,False,,10.0.20348.2965,"[""win-b4fgot8osfm"", ""vmware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f"", ""a2d74d56-f846-eff6-e0b9-52487a2c9c5f"", ""00:0c:29:2c:9c:5f""]",WIN-B4FGOT8OSFM.bananna.com,64-bit,4,2025-01-23 07:24:35.292007,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f,00:0c:29:2c:9c:5f,"VMware, Inc.",6077546496,93988,,2025-01-23 07:24:37.791358,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Server'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},4021,9549,241996091870937089,39458,2025-01-23 07:24:35.292007,2025-01-24 08:43:35.590117,,2025-01-24 08:43:35.590117,True,Domain Controller,,,20348.2966,{},True,False,39458,9549,241996091870937089,CVE-2022-21123,Primary Stale Data Propagator,Incomplete cleanup of multi-core shared buffers for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,98069,2025-01-23 07:24:39.890366,2025-01-23 07:24:39.890366,,False,
WIN-B4FGOT8OSFM,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:43:35.590117,1737694302,Administrator,,,,,,Microsoft Windows Server 2022 Standard Evaluation,,,10.0.20348,20348,"[""5041948"", ""5048654"", ""5043167"", ""5044414"", ""4052623"", ""5042349"", ""890830"", ""2267602""]",1719405545,Error,,{},Microsoft Windows Server 2022 Standard Evaluation,10.0.0.211,,discovered,False,,10.0.20348.2965,"[""win-b4fgot8osfm"", ""vmware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f"", ""a2d74d56-f846-eff6-e0b9-52487a2c9c5f"", ""00:0c:29:2c:9c:5f""]",WIN-B4FGOT8OSFM.bananna.com,64-bit,4,2025-01-23 07:24:35.292007,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f,00:0c:29:2c:9c:5f,"VMware, Inc.",6077546496,93988,,2025-01-23 07:24:37.791358,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Server'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},4021,9549,241996091870937089,39458,2025-01-23 07:24:35.292007,2025-01-24 08:43:35.590117,,2025-01-24 08:43:35.590117,True,Domain Controller,,,20348.2966,{},True,False,39458,9549,241996091870937089,CVE-2022-21125,Primary Stale Data Propagator,Incomplete cleanup of microarchitectural fill buffers on some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00059,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,98070,2025-01-23 07:24:39.890369,2025-01-23 07:24:39.890369,,False,
WIN-B4FGOT8OSFM,windows,,LIGHTWEIGHT,,,True,2025-01-24 08:43:35.590117,1737694302,Administrator,,,,,,Microsoft Windows Server 2022 Standard Evaluation,,,10.0.20348,20348,"[""5041948"", ""5048654"", ""5043167"", ""5044414"", ""4052623"", ""5042349"", ""890830"", ""2267602""]",1719405545,Error,,{},Microsoft Windows Server 2022 Standard Evaluation,10.0.0.211,,discovered,False,,10.0.20348.2965,"[""win-b4fgot8osfm"", ""vmware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f"", ""a2d74d56-f846-eff6-e0b9-52487a2c9c5f"", ""00:0c:29:2c:9c:5f""]",WIN-B4FGOT8OSFM.bananna.com,64-bit,4,2025-01-23 07:24:35.292007,windows.svg,True,VMware Virtual Platform,25,VMware-56 4d d7 a2 46 f8 f6 ef-e0 b9 52 48 7a 2c 9c 5f,00:0c:29:2c:9c:5f,"VMware, Inc.",6077546496,93988,,2025-01-23 07:24:37.791358,False,,"[{""status"": true, ""protocol"": ""LIGHTWEIGHT"", ""credential_id"": """"}]",,"{'JAKKA': ['JAOOO'], 'PUNHA': ['YEIL'], 'Asset Type': ['Server'], 'aaaaaaaaaa': ['aaaaaaaaaaaa'], 'Scan Status': ['Scanned'], 'Windows11Compatible': []}",{},4021,9549,241996091870937089,39458,2025-01-23 07:24:35.292007,2025-01-24 08:43:35.590117,,2025-01-24 08:43:35.590117,True,Domain Controller,,,20348.2966,{},True,False,39458,9549,241996091870937089,CVE-2022-21166,Primary Stale Data Propagator,Incomplete cleanup in specific special register write operations for some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,Medium,5.5,1.8,3.6,0.00049,Enable Windows mitigation,https://support.microsoft.com/help/4073119,3.0,Check performed: Primary Stale Data Propagator\nHardware vulnerable: True\nWindows mitigation enabled: False\nHardware is vulnerable to SSDP/FBSDP/PSDP: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is present: True\nWindows OS support for SSDP/FBSDP/PSDP mitigation is enabled: False,True,False,98071,2025-01-23 07:24:39.890372,2025-01-23 07:24:39.890372,,False,
