problem_name,problem_id,is_suppressed,suppressed_till,evidence,is_confirmed,product,fix,url
CVE-2021-4011,1212725_0,False,placeholder,placeholder,True,RHSA-2022:0003: xorg-x11-server security update (Important),RHSA-2022:0003,https://access_redhat_com/errata/RHSA-2022:0003
CVE-2024-40780,31563322_0,False,placeholder,placeholder,True,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access_redhat_com/errata/RHSA-2024:9636
CVE-2024-12088,34829156_0,False,placeholder,placeholder,True,USN-7206-1 -- rsync vulnerabilities,USN-7206-1 -- rsync vulnerabilities,https://ubuntu_com/security/CVE-2024-12088
CVE-2024-45028,15016313_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45028
CVE-2022-28733,1076673_0,False,placeholder,placeholder,True,RHSA-2022:8900: grub2 security update (Important),RHSA-2022:8900,https://access_redhat_com/errata/RHSA-2022:8900
CVE-2023-37202,1224513_0,False,placeholder,placeholder,True,RHSA-2023:4079: firefox security update (Important),RHSA-2023:4079,https://access_redhat_com/errata/RHSA-2023:4079
CVE-2024-10460,31593714_0,False,placeholder,placeholder,True,RHSA-2024:8729: firefox security update (Moderate),RHSA-2024:8729,https://access_redhat_com/errata/RHSA-2024:8729
CVE-2022-38177,1101081_0,False,placeholder,placeholder,True,RHSA-2022:6765: bind security update (Important),RHSA-2022:6765,https://access_redhat_com/errata/RHSA-2022:6765
CVE-2022-40960,240484_0,False,placeholder,placeholder,True,RHSA-2022:6711: firefox security update (Important),RHSA-2022:6711,https://access_redhat_com/errata/RHSA-2022:6711
CVE-2024-43840,31373345_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43840
CVE-2020-12362,1139247_0,False,placeholder,placeholder,True,RHSA-2021:2314: kernel security and bug fix update (Important),RHSA-2021:2314,https://access_redhat_com/errata/RHSA-2021:2314
CVE-2016-6609,1218215_0,False,placeholder,placeholder,True,USN-4843-1 -- phpMyAdmin vulnerabilities,USN-4843-1 -- phpMyAdmin vulnerabilities,https://ubuntu_com/security/CVE-2016-6609
CVE-2023-4408,1208044_0,False,placeholder,placeholder,True,bind-dyndb-ldap,RHSA-2024:3741,https://access_redhat_com/errata/RHSA-2024:3741
CVE-2021-29967,1194321_0,False,placeholder,placeholder,True,RHSA-2021:2206: firefox security update (Important),RHSA-2021:2206,https://access_redhat_com/errata/RHSA-2021:2206
CVE-2024-46713,15016579_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46713
CVE-2024-44944,7011248_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44944
CVE-2022-21476,1106364_0,False,placeholder,placeholder,True,RHSA-2022:1487: java-1_8_0-openjdk security,RHSA-2022:1487,https://access_redhat_com/errata/RHSA-2022:1487
CVE-2024-31083,1195065_0,False,placeholder,placeholder,True,RHSA-2024:1785: X_Org server security update (Important),RHSA-2024:1785,https://access_redhat_com/errata/RHSA-2024:1785
CVE-2024-46786,31578951_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46786
CVE-2020-14318,129618_0,False,placeholder,placeholder,True,RHSA-2020:5439: samba security and bug fix update (Moderate),RHSA-2020:5439,https://access_redhat_com/errata/RHSA-2020:5439
CVE-2024-46741,20353412_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46741
CVE-2022-2505,1264173_0,False,placeholder,placeholder,True,RHSA-2022:5776: firefox security update (Important),RHSA-2022:5776,https://access_redhat_com/errata/RHSA-2022:5776
CVE-2022-22826,1082510_0,False,placeholder,placeholder,True,RHSA-2022:1069: expat security update (Important),RHSA-2022:1069,https://access_redhat_com/errata/RHSA-2022:1069
CVE-2024-10467,31593723_0,False,placeholder,placeholder,True,RHSA-2024:8729: firefox security update (Moderate),RHSA-2024:8729,https://access_redhat_com/errata/RHSA-2024:8729
CVE-2020-14372,1111557_0,False,placeholder,placeholder,True,RHSA-2021:0699: grub2 security update (Moderate),RHSA-2021:0699,https://access_redhat_com/errata/RHSA-2021:0699
CVE-2024-46724,20353354_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46724
CVE-2021-23999,1194294_0,False,placeholder,placeholder,True,RHSA-2021:1363: firefox security update (Important),RHSA-2021:1363,https://access_redhat_com/errata/RHSA-2021:1363
CVE-2021-3605,65499_0,False,placeholder,placeholder,True,USN-5620-1 -- OpenEXR vulnerabilities,USN-5620-1 -- OpenEXR vulnerabilities,https://ubuntu_com/security/CVE-2021-3605
CVE-2020-8695,129168_0,False,placeholder,placeholder,True,bug fix and enhancement update (Important),RHSA-2021:3028,https://access_redhat_com/errata/RHSA-2021:3028
CVE-2023-4921,1171253_0,False,placeholder,placeholder,True,RHSA-2024:1249: kernel security and bug fix update (Important),RHSA-2024:1249,https://access_redhat_com/errata/RHSA-2024:1249
CVE-2022-48566,63409_0,False,placeholder,placeholder,True,USN-7180-1 -- Python vulnerabilities,USN-7180-1 -- Python vulnerabilities,https://ubuntu_com/security/CVE-2022-48566
CVE-2022-40956,240464_0,False,placeholder,placeholder,True,RHSA-2022:6711: firefox security update (Important),RHSA-2022:6711,https://access_redhat_com/errata/RHSA-2022:6711
CVE-2022-21426,73031_0,False,placeholder,placeholder,True,RHSA-2022:1487: java-1_8_0-openjdk security,RHSA-2022:1487,https://access_redhat_com/errata/RHSA-2022:1487
CVE-2019-19721,1159036_0,False,placeholder,placeholder,True,USN-6180-1 -- VLC media player vulnerabilities,USN-6180-1 -- VLC media player vulnerabilities,https://ubuntu_com/security/CVE-2019-19721
CVE-2024-50349,34838999_0,False,placeholder,placeholder,True,USN-7207-1 -- Git vulnerabilities,USN-7207-1 -- Git vulnerabilities,https://ubuntu_com/security/CVE-2024-50349
CVE-2022-45408,240498_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2024-46804,31427724_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46804
CVE-2019-17451,93545_0,False,placeholder,placeholder,True,RHSA-2020:1797: binutils security and bug fix update (Low),RHSA-2020:1797,https://access_redhat_com/errata/RHSA-2020:1797
CVE-2020-35448,29245_0,False,placeholder,placeholder,True,RHSA-2021:4364: binutils security update (Moderate),RHSA-2021:4364,https://access_redhat_com/errata/RHSA-2021:4364
CVE-2022-45409,1264308_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2020-36328,167453_0,False,placeholder,placeholder,True,RHSA-2021:2260: libwebp security update (Important),RHSA-2021:2260,https://access_redhat_com/errata/RHSA-2021:2260
CVE-2021-43546,187445_0,False,placeholder,placeholder,True,RHSA-2021:5014: firefox security update (Important),RHSA-2021:5014,https://access_redhat_com/errata/RHSA-2021:5014
CVE-2024-46861,26164378_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46861
CVE-2024-21886,1206228_0,False,placeholder,placeholder,True,RHSA-2024:0320: xorg-x11-server security update (Important),RHSA-2024:0320,https://access_redhat_com/errata/RHSA-2024:0320
CVE-2024-46858,31579472_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46858
CVE-2024-45005,31397409_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45005
CVE-2022-22738,1264030_0,False,placeholder,placeholder,True,RHSA-2022:0124: firefox security update (Important),RHSA-2022:0124,https://access_redhat_com/errata/RHSA-2022:0124
CVE-2023-5721,99743_0,False,placeholder,placeholder,True,RHSA-2023:6162: firefox security update (Important),RHSA-2023:6162,https://access_redhat_com/errata/RHSA-2023:6162
CVE-2024-43819,7011182_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43819
CVE-2024-43902,6467758_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43902
CVE-2022-45416,240533_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2022-22764,1264091_0,False,placeholder,placeholder,True,RHSA-2022:0514: firefox security update (Important),RHSA-2022:0514,https://access_redhat_com/errata/RHSA-2022:0514
CVE-2024-46809,24837478_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46809
CVE-2023-34058,1240276_0,False,placeholder,placeholder,True,RHSA-2023:7279: open-vm-tools security update (Important),RHSA-2023:7279,https://access_redhat_com/errata/RHSA-2023:7279
CVE-2024-45001,31571560_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45001
CVE-2024-44939,14530198_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44939
CVE-2023-40549,100586_0,False,placeholder,placeholder,True,RHSA-2024:1959: shim security update (Important),RHSA-2024:1959,https://access_redhat_com/errata/RHSA-2024:1959
CVE-2024-46740,20353411_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46740
CVE-2021-35564,141917_0,False,placeholder,placeholder,True,RHSA-2021:3889: java-1_8_0-openjdk security and bug fix update (Important),RHSA-2021:3889,https://access_redhat_com/errata/RHSA-2021:3889
CVE-2019-1010204,96137_0,False,placeholder,placeholder,True,RHSA-2020:1797: binutils security and bug fix update (Low),RHSA-2020:1797,https://access_redhat_com/errata/RHSA-2020:1797
CVE-2023-52889,4141764_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2023-52889
CVE-2018-12699,182475_0,False,placeholder,placeholder,True,RHSA-2024:9689: binutils security update (Low),RHSA-2024:9689,https://access_redhat_com/errata/RHSA-2024:9689
CVE-2023-21843,196355_0,False,placeholder,placeholder,True,RHSA-2023:0203: java-1_8_0-openjdk security and bug fix update (Moderate),RHSA-2023:0203,https://access_redhat_com/errata/RHSA-2023:0203
CVE-2023-6856,1027486_0,False,placeholder,placeholder,True,RHSA-2024:0026: firefox security update (Important),RHSA-2024:0026,https://access_redhat_com/errata/RHSA-2024:0026
CVE-2022-1271,1100416_0,False,placeholder,placeholder,True,RHSA-2022:5052: xz security update (Important),RHSA-2022:5052,https://access_redhat_com/errata/RHSA-2022:5052
CVE-2024-46785,31373357_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46785
CVE-2024-2612,31529842_0,False,placeholder,placeholder,True,RHSA-2024:1486: firefox security update (Critical),RHSA-2024:1486,https://access_redhat_com/errata/RHSA-2024:1486
CVE-2023-23599,98253_0,False,placeholder,placeholder,True,RHSA-2023:0296: firefox security update (Important),RHSA-2023:0296,https://access_redhat_com/errata/RHSA-2023:0296
CVE-2024-43834,31373302_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43834
CVE-2024-43881,31568845_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43881
CVE-2024-42297,31568567_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42297
CVE-2018-12581,182434_0,False,placeholder,placeholder,True,USN-4843-1 -- phpMyAdmin vulnerabilities,USN-4843-1 -- phpMyAdmin vulnerabilities,https://ubuntu_com/security/CVE-2018-12581
CVE-2021-25803,1081610_0,False,placeholder,placeholder,True,USN-6180-1 -- VLC media player vulnerabilities,USN-6180-1 -- VLC media player vulnerabilities,https://ubuntu_com/security/CVE-2021-25803
CVE-2024-43875,31568839_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43875
CVE-2020-0549,117885_0,False,placeholder,placeholder,True,bug fix and enhancement update (Important),RHSA-2021:3028,https://access_redhat_com/errata/RHSA-2021:3028
CVE-2020-6829,128393_0,False,placeholder,placeholder,True,bug fix,RHSA-2020:4076,https://access_redhat_com/errata/RHSA-2020:4076
CVE-2020-8696,129170_0,False,placeholder,placeholder,True,and enhancement update (Moderate),RHSA-2020:5083,https://access_redhat_com/errata/RHSA-2020:5083
CVE-2022-4283,1263255_0,False,placeholder,placeholder,True,RHSA-2023:0046: xorg-x11-server security update (Important),RHSA-2023:0046,https://access_redhat_com/errata/RHSA-2023:0046
CVE-2019-11768,235488_0,False,placeholder,placeholder,True,USN-4843-1 -- phpMyAdmin vulnerabilities,USN-4843-1 -- phpMyAdmin vulnerabilities,https://ubuntu_com/security/CVE-2019-11768
CVE-2021-38094,1245687_0,False,placeholder,placeholder,True,USN-6449-1 -- FFmpeg vulnerabilities,USN-6449-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2021-38094
CVE-2024-43820,4143060_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43820
CVE-2024-54479,31652197_0,False,placeholder,placeholder,True,USN-7201-1 -- WebKitGTK vulnerabilities,USN-7201-1 -- WebKitGTK vulnerabilities,https://ubuntu_com/security/CVE-2024-54479
CVE-2024-46870,31582506_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46870
CVE-2022-31676,1256835_0,False,placeholder,placeholder,True,RHSA-2022:6381: open-vm-tools security update (Important),RHSA-2022:6381,https://access_redhat_com/errata/RHSA-2022:6381
CVE-2022-40957,240465_0,False,placeholder,placeholder,True,RHSA-2022:6711: firefox security update (Important),RHSA-2022:6711,https://access_redhat_com/errata/RHSA-2022:6711
CVE-2024-42269,4141967_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42269
CVE-2024-46711,31578119_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46711
CVE-2024-42301,4919865_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42301
CVE-2023-6209,111892_0,False,placeholder,placeholder,True,RHSA-2023:7509: firefox security update (Important),RHSA-2023:7509,https://access_redhat_com/errata/RHSA-2023:7509
CVE-2024-42263,4141821_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42263
CVE-2020-25643,1069458_0,False,placeholder,placeholder,True,RHSA-2020:5437: kernel security and bug fix update (Important),RHSA-2020:5437,https://access_redhat_com/errata/RHSA-2020:5437
CVE-2017-1000015,213038_0,False,placeholder,placeholder,True,USN-4843-1 -- phpMyAdmin vulnerabilities,USN-4843-1 -- phpMyAdmin vulnerabilities,https://ubuntu_com/security/CVE-2017-1000015
CVE-2024-47540,28884268_0,False,placeholder,placeholder,True,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,https://ubuntu_com/security/CVE-2024-47540
CVE-2021-2369,54735_0,False,placeholder,placeholder,True,RHSA-2021:2845: java-1_8_0-openjdk security and bug fix update (Important),RHSA-2021:2845,https://access_redhat_com/errata/RHSA-2021:2845
CVE-2024-47835,28884296_0,False,placeholder,placeholder,True,USN-7175-1 -- GStreamer Base Plugins vulnerabilities,USN-7175-1 -- GStreamer Base Plugins vulnerabilities,https://ubuntu_com/security/CVE-2024-47835
CVE-2023-4574,145831_0,False,placeholder,placeholder,True,RHSA-2023:5019: firefox security update (Important),RHSA-2023:5019,https://access_redhat_com/errata/RHSA-2023:5019
CVE-2023-3609,1097346_0,False,placeholder,placeholder,True,RHSA-2023:5622: kernel security and bug fix update (Important),RHSA-2023:5622,https://access_redhat_com/errata/RHSA-2023:5622
CVE-2024-47606,28884284_0,False,placeholder,placeholder,True,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,https://ubuntu_com/security/CVE-2024-47606
CVE-2023-44446,1230537_0,False,placeholder,placeholder,True,RHSA-2024:0013: gstreamer1-plugins-bad-free security update (Important),RHSA-2024:0013,https://access_redhat_com/errata/RHSA-2024:0013
CVE-2023-3341,1131465_0,False,placeholder,placeholder,True,RHSA-2023:5691: bind security update (Important),RHSA-2023:5691,https://access_redhat_com/errata/RHSA-2023:5691
CVE-2024-46747,20353435_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46747
CVE-2024-46689,20352797_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46689
CVE-2022-21628,209488_0,False,placeholder,placeholder,True,RHSA-2022:7002: java-1_8_0-openjdk security and bug fix update (Moderate),RHSA-2022:7002,https://access_redhat_com/errata/RHSA-2022:7002
CVE-2021-3656,1111830_0,False,placeholder,placeholder,True,RHSA-2021:3801: kernel security and bug fix update (Important),RHSA-2021:3801,https://access_redhat_com/errata/RHSA-2021:3801
CVE-2021-4009,1212723_0,False,placeholder,placeholder,True,RHSA-2022:0003: xorg-x11-server security update (Important),RHSA-2022:0003,https://access_redhat_com/errata/RHSA-2022:0003
CVE-2022-2319,1228879_0,False,placeholder,placeholder,True,RHSA-2022:5905: xorg-x11-server security update (Important),RHSA-2022:5905,https://access_redhat_com/errata/RHSA-2022:5905
CVE-2020-8695,129168_0,False,placeholder,placeholder,True,RHSA-2020:5083: microcode_ctl security,RHSA-2020:5083,https://access_redhat_com/errata/RHSA-2020:5083
CVE-2024-44983,11668841_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44983
CVE-2023-4056,51316_0,False,placeholder,placeholder,True,RHSA-2023:4461: firefox security update (Important),RHSA-2023:4461,https://access_redhat_com/errata/RHSA-2023:4461
CVE-2024-47607,28884285_0,False,placeholder,placeholder,True,USN-7175-1 -- GStreamer Base Plugins vulnerabilities,USN-7175-1 -- GStreamer Base Plugins vulnerabilities,https://ubuntu_com/security/CVE-2024-47607
CVE-2024-46686,15537756_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46686
CVE-2024-46818,31579431_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46818
CVE-2024-46795,20353634_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46795
CVE-2024-46733,18365775_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46733
CVE-2022-21496,81096_0,False,placeholder,placeholder,True,and enhancement update (Important),RHSA-2022:1487,https://access_redhat_com/errata/RHSA-2022:1487
CVE-2021-3715,1070786_0,False,placeholder,placeholder,True,RHSA-2021:3441: kpatch-patch security update (Moderate),RHSA-2021:3441,https://access_redhat_com/errata/RHSA-2021:3441
CVE-2021-38090,1245683_0,False,placeholder,placeholder,True,USN-6449-1 -- FFmpeg vulnerabilities,USN-6449-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2021-38090
CVE-2023-4207,1097441_0,False,placeholder,placeholder,True,RHSA-2023:7423: kernel security update (Important),RHSA-2023:7423,https://access_redhat_com/errata/RHSA-2023:7423
CVE-2024-47775,28884289_0,False,placeholder,placeholder,True,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,USN-7176-1 -- GStreamer Good Plugins vulnerabilities,https://ubuntu_com/security/CVE-2024-47775
CVE-2023-32233,1176379_0,False,placeholder,placeholder,True,RHSA-2023:5622: kernel security and bug fix update (Important),RHSA-2023:5622,https://access_redhat_com/errata/RHSA-2023:5622
CVE-2023-50009,31539334_0,False,placeholder,placeholder,True,USN-6803-1 -- FFmpeg vulnerabilities,USN-6803-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2023-50009
CVE-2024-42305,4142790_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42305
CVE-2022-23614,31348180_0,False,placeholder,placeholder,True,USN-5947-1 -- Twig vulnerabilities,USN-5947-1 -- Twig vulnerabilities,https://ubuntu_com/security/CVE-2022-23614
CVE-2024-43850,31568604_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43850
CVE-2022-29900,14677_0,False,placeholder,placeholder,True,RHSA-2022:7337: kernel security and bug fix update (Important),RHSA-2022:7337,https://access_redhat_com/errata/RHSA-2022:7337
CVE-2023-21954,227135_0,False,placeholder,placeholder,True,RHSA-2023:1904: java-1_8_0-openjdk security and bug fix update (Important),RHSA-2023:1904,https://access_redhat_com/errata/RHSA-2023:1904
CVE-2024-42284,4142455_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2024-42264,4141855_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42264
CVE-2020-15683,72836_0,False,placeholder,placeholder,True,RHSA-2020:4310: firefox security update (Important),RHSA-2020:4310,https://access_redhat_com/errata/RHSA-2020:4310
CVE-2022-26386,240288_0,False,placeholder,placeholder,True,RHSA-2022:0824: firefox security and bug fix update (Critical),RHSA-2022:0824,https://access_redhat_com/errata/RHSA-2022:0824
CVE-2024-44962,31571539_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44962
CVE-2020-14803,72651_0,False,placeholder,placeholder,True,RHSA-2020:4350: java-1_8_0-openjdk security and bug fix update (Moderate),RHSA-2020:4350,https://access_redhat_com/errata/RHSA-2020:4350
CVE-2024-2616,46419_0,False,placeholder,placeholder,True,RHSA-2024:1486: firefox security update (Critical),RHSA-2024:1486,https://access_redhat_com/errata/RHSA-2024:1486
CVE-2021-27365,1111562_0,False,placeholder,placeholder,True,RHSA-2021:1069: kpatch-patch security update (Important),RHSA-2021:1069,https://access_redhat_com/errata/RHSA-2021:1069
CVE-2024-43853,4919886_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43853
CVE-2024-42292,4142596_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2022-21125,201438_0,False,placeholder,placeholder,True,RHSA-2022:5937: kernel security and bug fix update (Moderate),RHSA-2022:5937,https://access_redhat_com/errata/RHSA-2022:5937
CVE-2020-0548,117884_0,False,placeholder,placeholder,True,RHSA-2021:3028: microcode_ctl security,RHSA-2021:3028,https://access_redhat_com/errata/RHSA-2021:3028
CVE-2022-25235,37806_0,False,placeholder,placeholder,True,RHSA-2022:0824: firefox security and bug fix update (Critical),RHSA-2022:0824,https://access_redhat_com/errata/RHSA-2022:0824
CVE-2020-24513,168493_0,False,placeholder,placeholder,True,bug fix and enhancement update (Important),RHSA-2021:2305,https://access_redhat_com/errata/RHSA-2021:2305
CVE-2022-22745,240263_0,False,placeholder,placeholder,True,RHSA-2022:0124: firefox security update (Important),RHSA-2022:0124,https://access_redhat_com/errata/RHSA-2022:0124
CVE-2022-21476,1106364_0,False,placeholder,placeholder,True,and enhancement update (Important),RHSA-2022:1487,https://access_redhat_com/errata/RHSA-2022:1487
CVE-2024-46822,24837489_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46822
CVE-2024-46791,20353626_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46791
CVE-2023-32212,98317_0,False,placeholder,placeholder,True,RHSA-2023:3137: firefox security update (Important),RHSA-2023:3137,https://access_redhat_com/errata/RHSA-2023:3137
CVE-2020-24489,1193352_0,False,placeholder,placeholder,True,bug fix and enhancement update (Important),RHSA-2021:3028,https://access_redhat_com/errata/RHSA-2021:3028
